time,baro_asl,acc_x,acc_y,acc_z,qw,qx,qy,qz,ref_z
2.1138997077941895,115.5,-0.0053558349609375,-0.00836944580078125,1.0029296875,1.0,-0.004032135009765625,0.002620697021484375,-0.017303466796875,0.01396942138671875
2.1346216201782227,115.5625,-0.007236480712890625,-0.00618743896484375,1.0009765625,1.0,-0.0040130615234375,0.002613067626953125,-0.0168914794921875,0.0139923095703125
2.1539735794067383,115.5,-0.00399017333984375,-0.00814056396484375,1.001953125,1.0,-0.004032135009765625,0.0026149749755859375,-0.0169219970703125,0.01403045654296875
2.1741080284118652,115.5,-0.005367279052734375,-0.0095367431640625,1.0009765625,1.0,-0.004039764404296875,0.002605438232421875,-0.0169219970703125,0.014068603515625
2.193455219268799,115.5,-0.007598876953125,-0.0084381103515625,1.0029296875,1.0,-0.004009246826171875,0.002674102783203125,-0.016448974609375,0.01409912109375
2.214580774307251,115.5,-0.003505706787109375,-0.0038604736328125,1.0009765625,1.0,-0.0039825439453125,0.0026950836181640625,-0.0160369873046875,0.01413726806640625
2.233619213104248,115.4375,-0.0062255859375,-0.00853729248046875,1.0048828125,1.0,-0.00395965576171875,0.002689361572265625,-0.0156097412109375,0.014190673828125
2.253798723220825,115.5,-0.00494384765625,-0.00939178466796875,1.0,1.0,-0.00395965576171875,0.0026702880859375,-0.0152435302734375,0.01424407958984375
2.274824619293213,115.5,-0.003940582275390625,-0.007518768310546875,1.001953125,1.0,-0.00396728515625,0.002655029296875,-0.01523590087890625,0.01430511474609375
2.2934587001800537,115.5625,-0.006053924560546875,-0.00724029541015625,1.0,1.0,-0.00396728515625,0.0026607513427734375,-0.01523590087890625,0.01436614990234375
2.3145248889923096,115.5625,-0.0065155029296875,-0.0070648193359375,0.9990234375,1.0,-0.003963470458984375,0.0026721954345703125,-0.0152435302734375,0.014434814453125
2.3338263034820557,115.625,-0.0047454833984375,-0.00902557373046875,1.0029296875,1.0,-0.00392913818359375,0.0026607513427734375,-0.01506805419921875,0.01453399658203125
2.354443311691284,115.625,-0.0051116943359375,-0.00750732421875,1.0,1.0,-0.003932952880859375,0.0026397705078125,-0.01506805419921875,0.0146026611328125
2.373901605606079,115.5625,-0.006717681884765625,-0.0069122314453125,1.0029296875,1.0,-0.00392913818359375,0.0026531219482421875,-0.01507568359375,0.014678955078125
2.3933489322662354,115.75,-0.0087432861328125,-0.0075836181640625,1.0009765625,1.0,-0.003917694091796875,0.00263214111328125,-0.01491546630859375,0.014801025390625
2.413468837738037,115.6875,-0.005062103271484375,-0.0093994140625,1.0029296875,1.0,-0.003910064697265625,0.002655029296875,-0.0149383544921875,0.01488494873046875
2.4339468479156494,115.6875,-0.004425048828125,-0.006687164306640625,1.0009765625,1.0,-0.0038814544677734375,0.0026912689208984375,-0.01500701904296875,0.015045166015625
2.4541211128234863,115.625,-0.007266998291015625,-0.007419586181640625,1.001953125,1.0,-0.003864288330078125,0.0027008056640625,-0.0151214599609375,0.0151824951171875
2.4740936756134033,115.6875,-0.005199432373046875,-0.00791168212890625,0.99951171875,1.0,-0.0038661956787109375,0.0027446746826171875,-0.0152740478515625,0.015289306640625
2.4939310550689697,115.5625,-0.00720977783203125,-0.007488250732421875,1.0009765625,1.0,-0.0038433074951171875,0.0027408599853515625,-0.01546478271484375,0.01540374755859375
2.5134472846984863,115.5625,-0.006549835205078125,-0.007282257080078125,0.9990234375,1.0,-0.0038242340087890625,0.00272369384765625,-0.015625,0.01554107666015625
2.53436279296875,115.5625,-0.00601959228515625,-0.00787353515625,1.0029296875,1.0,-0.003833770751953125,0.002712249755859375,-0.015625,0.0156402587890625
2.5537874698638916,115.5625,-0.00555419921875,-0.0095062255859375,1.0,1.0,-0.0038471221923828125,0.002735137939453125,-0.015625,0.01580810546875
2.5743112564086914,115.5625,-0.004199981689453125,-0.00855255126953125,1.0029296875,1.0,-0.0038471221923828125,0.0027294158935546875,-0.0156402587890625,0.0159149169921875
2.5939433574676514,115.5625,-0.00601959228515625,-0.009521484375,1.0,1.0,-0.0038433074951171875,0.0027103424072265625,-0.0156402587890625,0.016021728515625
2.6144235134124756,115.5,-0.00787353515625,-0.00907135009765625,1.0029296875,1.0,-0.0038471221923828125,0.0027313232421875,-0.015655517578125,0.0161590576171875
2.6345391273498535,115.5625,-0.00514984130859375,-0.00711822509765625,1.0009765625,1.0,-0.003826141357421875,0.0027370452880859375,-0.0158233642578125,0.016326904296875
2.6540610790252686,115.5625,-0.005580902099609375,-0.006023406982421875,1.0,1.0,-0.0038299560546875,0.00274658203125,-0.0158233642578125,0.0164642333984375
2.6737561225891113,115.625,-0.006649017333984375,-0.0072784423828125,1.001953125,1.0,-0.0038280487060546875,0.002796173095703125,-0.015960693359375,0.0166778564453125
2.6937758922576904,115.625,-0.00524139404296875,-0.00726318359375,1.0009765625,1.0,-0.0038604736328125,0.003154754638671875,-0.017791748046875,0.016632080078125
2.714500904083252,115.625,-0.005229949951171875,-0.0094146728515625,1.001953125,1.0,-0.003871917724609375,0.0031223297119140625,-0.017791748046875,0.016754150390625
2.733788013458252,115.625,-0.0037097930908203125,-0.0082855224609375,1.001953125,1.0,-0.00392913818359375,0.0030956268310546875,-0.0187530517578125,0.0162811279296875
2.753485918045044,115.6875,-0.005840301513671875,-0.00963592529296875,1.0,1.0,-0.003932952880859375,0.0030727386474609375,-0.0187530517578125,0.016357421875
2.774052858352661,115.625,-0.006122589111328125,-0.00717926025390625,1.0,1.0,-0.0038890838623046875,0.002704620361328125,-0.01910400390625,0.016387939453125
2.793571710586548,115.625,-0.0038700103759765625,-0.00879669189453125,1.001953125,1.0,-0.0039005279541015625,0.002613067626953125,-0.0194244384765625,0.0165252685546875
2.8141016960144043,115.5625,-0.00586700439453125,-0.008453369140625,1.0,1.0,-0.0039215087890625,0.0025691986083984375,-0.01983642578125,0.016693115234375
2.8335094451904297,115.5625,-0.00612640380859375,-0.006549835205078125,1.0009765625,1.0,-0.003910064697265625,0.0025157928466796875,-0.0202484130859375,0.016845703125
2.854867935180664,115.5625,-0.003742218017578125,-0.00957489013671875,1.001953125,1.0,-0.003925323486328125,0.00247955322265625,-0.0202484130859375,0.0169830322265625
2.8736743927001953,115.5625,-0.0068359375,-0.007648468017578125,1.0009765625,1.0,-0.003936767578125,0.002471923828125,-0.020263671875,0.017120361328125
2.8936924934387207,115.5625,-0.00489044189453125,-0.0096588134765625,1.0029296875,1.0,-0.003936767578125,0.00250244140625,-0.0208740234375,0.0172271728515625
2.9131598472595215,115.625,-0.007785797119140625,-0.006778717041015625,1.001953125,1.0,-0.00391387939453125,0.00251007080078125,-0.021484375,0.0173492431640625
2.933377265930176,115.625,-0.007350921630859375,-0.0067138671875,0.99951171875,0.99951171875,-0.003917694091796875,0.0025043487548828125,-0.0221099853515625,0.017486572265625
2.9538514614105225,115.6875,-0.005329132080078125,-0.007404327392578125,1.0029296875,0.99951171875,-0.003932952880859375,0.002490997314453125,-0.022125244140625,0.01763916015625
2.9739911556243896,115.625,-0.006664276123046875,-0.00640869140625,1.00390625,0.99951171875,-0.003940582275390625,0.0025177001953125,-0.022125244140625,0.0178070068359375
2.9934866428375244,115.5625,-0.004364013671875,-0.007556915283203125,1.001953125,0.99951171875,-0.003940582275390625,0.0025119781494140625,-0.0221405029296875,0.017974853515625
3.0135467052459717,115.625,-0.003253936767578125,-0.00977325439453125,1.00390625,0.99951171875,-0.0039520263671875,0.00247955322265625,-0.0221405029296875,0.018157958984375
3.033449649810791,115.625,-0.0038127899169921875,-0.00646209716796875,1.0029296875,0.99951171875,-0.004085540771484375,0.0032329559326171875,-0.023468017578125,0.0170440673828125
3.0531630516052246,115.625,-0.007740020751953125,-0.006137847900390625,1.001953125,0.99951171875,-0.004058837890625,0.003406524658203125,-0.024688720703125,0.0171966552734375
3.0732979774475098,115.625,-0.00788116455078125,-0.00875091552734375,1.0009765625,0.99951171875,-0.004047393798828125,0.0034503936767578125,-0.025787353515625,0.0173187255859375
3.0931544303894043,115.625,-0.0055084228515625,-0.008697509765625,1.0,0.99951171875,-0.004032135009765625,0.0034236907958984375,-0.0267791748046875,0.017425537109375
3.1133670806884766,115.625,-0.00493621826171875,-0.007701873779296875,1.001953125,0.99951171875,-0.00403594970703125,0.0033588409423828125,-0.027557373046875,0.01751708984375
3.133496046066284,115.5625,-0.00377655029296875,-0.01001739501953125,1.0009765625,0.99951171875,-0.004055023193359375,0.003299713134765625,-0.0283203125,0.017608642578125
3.1537067890167236,115.5625,-0.006153106689453125,-0.00789642333984375,1.001953125,0.99951171875,-0.004047393798828125,0.00330352783203125,-0.0283355712890625,0.0177154541015625
3.1732726097106934,115.625,-0.007144927978515625,-0.00687408447265625,1.001953125,0.99951171875,-0.004070281982421875,0.00318145751953125,-0.0291595458984375,0.017791748046875
3.193699598312378,115.625,-0.006107330322265625,-0.009002685546875,1.0009765625,0.99951171875,-0.004093170166015625,0.002712249755859375,-0.0302276611328125,0.017547607421875
3.2137231826782227,115.5625,-0.00576019287109375,-0.00858306884765625,1.001953125,0.99951171875,-0.004138946533203125,0.00266265869140625,-0.03125,0.0174713134765625
3.233276605606079,115.5625,-0.0057525634765625,-0.007701873779296875,1.001953125,0.99951171875,-0.004177093505859375,0.00262451171875,-0.031982421875,0.0172119140625
3.2533421516418457,115.5625,-0.005069732666015625,-0.00897979736328125,1.001953125,0.99951171875,-0.00418853759765625,0.0025806427001953125,-0.032684326171875,0.0172119140625
3.273423433303833,115.5625,-0.006542205810546875,-0.00798797607421875,1.0029296875,0.99951171875,-0.0041961669921875,0.0026950836181640625,-0.0330810546875,0.0172882080078125
3.2931771278381348,115.5625,-0.0052947998046875,-0.00787353515625,1.0009765625,0.99951171875,-0.00418853759765625,0.0024814605712890625,-0.033172607421875,0.017333984375
3.31330943107605,115.5625,-0.0051422119140625,-0.00701904296875,1.0009765625,0.99951171875,-0.004192352294921875,0.0023784637451171875,-0.033294677734375,0.0174102783203125
3.3333191871643066,115.5625,-0.00698089599609375,-0.00921630859375,1.0009765625,0.99951171875,-0.00421905517578125,0.0025882720947265625,-0.033721923828125,0.017364501953125
3.3544974327087402,115.5625,-0.00556182861328125,-0.007038116455078125,0.99853515625,0.99951171875,-0.004215240478515625,0.0027179718017578125,-0.034210205078125,0.0174713134765625
3.3731398582458496,115.625,-0.004177093505859375,-0.0069732666015625,1.0009765625,0.99951171875,-0.004199981689453125,0.0026950836181640625,-0.034210205078125,0.0175323486328125
3.3931832313537598,115.625,-0.006046295166015625,-0.0070343017578125,1.0029296875,0.99951171875,-0.00418853759765625,0.002685546875,-0.034210205078125,0.0175933837890625
3.4144973754882812,115.625,-0.0033817291259765625,-0.00835418701171875,1.0009765625,0.99951171875,-0.00418853759765625,0.0026836395263671875,-0.034210205078125,0.017669677734375
3.4337878227233887,115.625,-0.004779815673828125,-0.0086517333984375,1.001953125,0.99951171875,-0.004184722900390625,0.002681732177734375,-0.0341796875,0.01776123046875
